Gender,Age,Race,Highest educational qualification,Types of Occupations,Total monthly household income,State of residence,Status of Housing,Type of residence,Do you think that timber will be the green and environmental friendly material for construction,Timber will be your choice to build house or business premise,Brick will be your choice to build house or business premise,Concrete will be your choice to build house or business premise,Steel will be your choice to build house or business premise,Others construction material will be your choice to build house or business premise,"Generally, how would you rate the quality of timber material used in the construction industry in Malaysia",Internet is the source(s) of information you are obtained on timber,Observation is the source(s) of information you are obtained on timber," Friend, Relative and Spouse is the source(s) of information you are obtained on timber",TV or Radio is the source(s) of information you are obtained on timber,Exhibition is the source(s) of information you are obtained on timber,Advertisement is the source(s) of information you are obtained on timber,Magazine or Newspaper is the source(s) of information you are obtained on timber,Flyers is the source(s) of information you are obtained on timber,Others source of information you are obtained on timber,Would you recommend the use of timber for house or business premise construction to family or friends,Do you aware that timber is needed for the green and environmental friendly building construction,ROOF_Select the material(s) that you are aware of,BEAM_Select the material(s) that you are aware of,COLUMN_Select the material(s) that you are aware of,WINDOW_Select the material(s) that you are aware of,WINDOW FRAME_Select the material(s) that you are aware of,DOOR FRAME_Select the material(s) that you are aware of,FLOOR JOIST_Select the material(s) that you are aware of,FLOOR DECK_Select the material(s) that you are aware of,TIMBER PILING_Select the material(s) that you are aware of,FORMWORK_Select the material(s) that you are aware of,INTERIOR DECORATION_Select the material(s) that you are aware of,GATE_Select the material(s) that you are aware of,DOOR GATE_Select the material(s) that you are aware of,EXTERIOR DECORATION_Select the material(s) that you are aware of,How far do you support the use of green and environmentally material for construction,STRUCTURAL_DARK RED MERANTI_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_DARK RED MERANTI_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_DARK RED MERANTI_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_LIGHT RED MERANTI_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_LIGHT RED MERANTI_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_LIGHT RED MERANTI_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_KERUING_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_KERUING_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_KERUING_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_MERBAU_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_MERBAU_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_MERBAU_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_BALAU_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_BALAU_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_BALAU_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_KEMPAS_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_KEMPAS_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_KEMPAS_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_SESENDUK_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_SESENDUK_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_SESENDUK_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_CENGAL_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_CENGAL_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_CENGAL_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_KAPUR_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_KAPUR_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_KAPUR_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_MENGKULANG_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_MENGKULANG_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_MENGKULANG_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_TUALANG_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_TUALANG_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_TUALANG_Do you know these timber species suitable for structural products and non-structural,STRUCTURAL_ACACIA MANGIUM_Do you know these timber species suitable for structural products and non-structural,NON-STRUCTURAL_ACACIA MANGIUM_Do you know these timber species suitable for structural products and non-structural,DON'T KNOW_ACACIA MANGIUM_Do you know these timber species suitable for structural products and non-structural,PLYWOOD_Indicates the level of knowledge on types of Engineered Timber Products,FIBREBOARD_Indicates the level of knowledge on types of Engineered Timber Products,PARTICLE BOARD_Indicates the level of knowledge on types of Engineered Timber,ORIENTED STRAND BOARD_Indicates the level of knowledge on types of Engineered Timber Products,GLUED LAMINATED TIMBER (GLULAM)_Indicates the level of knowledge on types of Engineered Timber Products,LAMINATED VENEER LUMBER (LVL)_Indicates the level of knowledge on types of Engineered Timber Products,CROSS LAMINATED TIMBER (CLT)_Indicates the level of knowledge on types of Engineered Timber Products,PARALLEL STRAND LUMBER (PSL)_Indicates the level of knowledge on types of Engineered Timber Products,LAMINATED STRAND LUMBER (LSL)_Indicates the level of knowledge on types of Engineered Timber Products,TRANSPARENT WOOD COMPOSITES_Indicates the level of knowledge on types of Engineered Timber Products,COST_Timber is expensive,COST_Total building cost is higher when using structural timber,COST_Maintenance cost of structural timber is higher,COST_Resale value of timber house/ building is lower,DURABILITY_Timber is non-durable,DURABILTY_Timber is easily attack by termite and insect,DURABILITY_Timber is easily decay due to moisture,DURABILITY_I know timber has timber preservation treatment,DURABILITY_The treated timber is sufficiently durable,DURABILITY_There is no durability issues while using untreated timber for interior applicants,"FIRE RESISTANT_In general, timber is combustible material",FIRE RESISTANT_Knowledge on the fire performance of timber is limited,FIRE RESISTANT_Building of timber structure can be designed to have good fire resistance,BELIEF AND SOURCE OF INFORMATION_I know the information of timber from media social can be trusted,BELIEF AND SOURCE OF INFORMATION_I believe that the use of timber in the construction of house and building is very good ,BELIEF AND SOURCE OF INFORMATION_I can verify any of the information on timber based on my own knowledge,"PREFERENCE_Overall, I prefer to use timber due to low cost of timber","PREFERENCE_Overall, I prefer to use timber because it is durable","PREFERENCE_Overall, I prefer to use timber because it is considered fire resistant","PREFERENCE_Overall, I prefer to use timber because the valid source of information",Do you know that timber can be designed to be more resistant and durable,GENERAL COMMENTS_How likely are you to use timber to build your residence or business premise,GENERAL COMMENTS_Do you agree if the government imposes a policy that at least 10% of a building has to be made of timber
0.449717851,0.421452427,0.267068134,0.369691655,0.312965856,0.246324125,0.279771549,0.373440255,0.335527092,0.14444244,0.458799327,0.527396453,0.503838478,0.316483237,0.019051929,0.486903792,0.313940041,0.509428458,0.528119659,0.365906949,0.518897814,0.33312837,0.530280985,0.244667972,0.086483797,0.518876772,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.482496144,0.442823389,0.457723421,0.490085703,0.308388689,0.418782935,0.41222722,0.250805239,0.525954577,0.528241362,0.294046645,0.50082259,0.498414361,0.335985372,0.515498355,0.478217587,0.218623356,0.529294987,0.521678791,0.256890292,0.520721853,0.28339349,0.391241657,0.526013901,0.203776302,0.226432138,0.354338335,0.14444244,0.239911686,0.314364741,0.525070858,0.337204656,0.441062207,0.207264446,0.27528227,0.392696016,0.14444244,0.238000613,0.319435087,0.275735602,0.425433795,0.528857425,0.133203877,0.452693227,0.500518436,0.529752086,0.530609901,0.492401148,0.511494989,0.530146043,0.497210252,0.499359506,0.512546481,0.507751468,0.508142539,0.530107254,0.530362412,0.528418306,0.424941545,0.518739726,0.477581786,0.481022107,0.515818385,0.522598126,0.43263529,0.446050994,0.517322239,0.530565257,0.530146043,0.52923294,0.527111203,0.457061645,0.515507139,0.466769484,0.521440735,0.313089641,0.525236856,0.220582743
0.449717851,0.525561767,0.267068134,0.369691655,0.460139857,0.467835328,0.279771549,0.52485887,0.335527092,0.14444244,0.458799327,0.384829073,0.495931297,0.316483237,0.019051929,0.486903792,0.501427707,0.509428458,0.528119659,0.365906949,0.518897814,0.33312837,0.406193907,0.244667972,0.086483797,0.518876772,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.482496144,0.528659351,0.525070858,0.508643832,0.498414361,0.53073707,0.530621377,0.250805239,0.525954577,0.528241362,0.294046645,0.50082259,0.498414361,0.335985372,0.515498355,0.478217587,0.218623356,0.529294987,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.437704019,0.519148315,0.14444244,0.239911686,0.314364741,0.525070858,0.337204656,0.441062207,0.207264446,0.477581786,0.528752092,0.14444244,0.448163986,0.504274438,0.275735602,0.425433795,0.528857425,0.133203877,0.452693227,0.500518436,0.529752086,0.481632862,0.492401148,0.511494989,0.530146043,0.497210252,0.499359506,0.512546481,0.507751468,0.519148315,0.529294987,0.530622635,0.528418306,0.446050994,0.518739726,0.530242941,0.481022107,0.515818385,0.522598126,0.52982279,0.530622635,0.517322239,0.530565257,0.530146043,0.375726605,0.527111203,0.530217098,0.515507139,0.53053631,0.521440735,0.313089641,0.525236856,0.220582743
0.449717851,0.525561767,0.267068134,0.369691655,0.460139857,0.467835328,0.279771549,0.52485887,0.335527092,0.14444244,0.458799327,0.384829073,0.495931297,0.316483237,0.019051929,0.486903792,0.501427707,0.489036952,0.528119659,0.365906949,0.518897814,0.33312837,0.406193907,0.244667972,0.086483797,0.509892971,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.482496144,0.442823389,0.525070858,0.508643832,0.498414361,0.53073707,0.530621377,0.250805239,0.525954577,0.528241362,0.294046645,0.50082259,0.498414361,0.335985372,0.515498355,0.478217587,0.218623356,0.529294987,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.437704019,0.519148315,0.14444244,0.239911686,0.314364741,0.525070858,0.337204656,0.441062207,0.207264446,0.477581786,0.528752092,0.14444244,0.448163986,0.504274438,0.275735602,0.425433795,0.528857425,0.133203877,0.452693227,0.500518436,0.529752086,0.481632862,0.492401148,0.511494989,0.530146043,0.497210252,0.499359506,0.512546481,0.507751468,0.519148315,0.529294987,0.530622635,0.528418306,0.446050994,0.518739726,0.530242941,0.481022107,0.515818385,0.522598126,0.52982279,0.530622635,0.517322239,0.530565257,0.530146043,0.375726605,0.527111203,0.530217098,0.515507139,0.53053631,0.521440735,0.313089641,0.364473478,0.220582743
0.527244946,0.421452427,0.267068134,0.494471506,0.460139857,0.467835328,0.279771549,0.373440255,0.334755743,0.14444244,0.524731802,0.384829073,0.503838478,0.316483237,0.019051929,0.486903792,0.501427707,0.509428458,0.528119659,0.522819783,0.473368825,0.33312837,0.406193907,0.244667972,0.086483797,0.509892971,0.192214008,0.390923936,0.447731935,0.468890186,0.524379121,0.42690134,0.452288183,0.51386009,0.528659351,0.457723421,0.490085703,0.308388689,0.53073707,0.530621377,0.250805239,0.48805793,0.389499536,0.489991644,0.50082259,0.308388689,0.512024815,0.515498355,0.276188617,0.218623356,0.396561523,0.362086351,0.256890292,0.469424527,0.28339349,0.182034664,0.378259094,0.203776302,0.226432138,0.354338335,0.14444244,0.239911686,0.314364741,0.457723421,0.337204656,0.528957396,0.207264446,0.477581786,0.528752092,0.343107637,0.238000613,0.504274438,0.275735602,0.425433795,0.528857425,0.133203877,0.243244301,0.312237911,0.529752086,0.530609901,0.492401148,0.511494989,0.482840895,0.528241362,0.526581208,0.520581438,0.507751468,0.508142539,0.530107254,0.530362412,0.530163469,0.345335537,0.435881262,0.519942634,0.512889743,0.515818385,0.489718614,0.253759875,0.53073707,0.481022107,0.250596996,0.098231696,0.226261454,0.527631609,0.483438206,0.429795355,0.473335893,0.404500731,0.50097505,0.530376226,0.220582743
0.449717851,0.421452427,0.267068134,0.226261454,0.460139857,0.430747969,0.279771549,0.373440255,0.522601244,0.14444244,0.458799327,0.384829073,0.503838478,0.316483237,0.019051929,0.486903792,0.313940041,0.489036952,0.528119659,0.365906949,0.473368825,0.510775794,0.406193907,0.244667972,0.086483797,0.509892971,0.192214008,0.528475796,0.447731935,0.263384628,0.371570482,0.42690134,0.452288183,0.51386009,0.528659351,0.457723421,0.490085703,0.308388689,0.53073707,0.530621377,0.250805239,0.48805793,0.528241362,0.294046645,0.50082259,0.498414361,0.335985372,0.515498355,0.478217587,0.218623356,0.529294987,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.437704019,0.519148315,0.14444244,0.44982984,0.501652556,0.525070858,0.337204656,0.441062207,0.207264446,0.477581786,0.528752092,0.14444244,0.448163986,0.504274438,0.275735602,0.425433795,0.528857425,0.133203877,0.452693227,0.500518436,0.529752086,0.530609901,0.530419627,0.528588542,0.482840895,0.528241362,0.526581208,0.520581438,0.52070669,0.508142539,0.530107254,0.530362412,0.528418306,0.512718563,0.435881262,0.519942634,0.512889743,0.515818385,0.522598126,0.52982279,0.53073707,0.481022107,0.530565257,0.530146043,0.375726605,0.527111203,0.530217098,0.388233213,0.53053631,0.529955436,0.313089641,0.525236856,0.220582743
0.527244946,0.527877197,0.267068134,0.494471506,0.460139857,0.467835328,0.279771549,0.373440255,0.522601244,0.343107637,0.524731802,0.384829073,0.495931297,0.502762072,0.019051929,0.507157812,0.313940041,0.489036952,0.528119659,0.365906949,0.473368825,0.33312837,0.406193907,0.244667972,0.086483797,0.509892971,0.192214008,0.528475796,0.447731935,0.468890186,0.524379121,0.215182938,0.452288183,0.51386009,0.528659351,0.525070858,0.508643832,0.498414361,0.53073707,0.530621377,0.250805239,0.525954577,0.389499536,0.489991644,0.50082259,0.308388689,0.512024815,0.515498355,0.276188617,0.430272412,0.529294987,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.437704019,0.519148315,0.343107637,0.239911686,0.501652556,0.525070858,0.337204656,0.441062207,0.207264446,0.477581786,0.528752092,0.14444244,0.448163986,0.504274438,0.275735602,0.425433795,0.528857425,0.133203877,0.243244301,0.312237911,0.529752086,0.530609901,0.530419627,0.429316797,0.464239407,0.463136448,0.526581208,0.520581438,0.52070669,0.519148315,0.530107254,0.530362412,0.528418306,0.446050994,0.518739726,0.530242941,0.528393895,0.530078178,0.489718614,0.52982279,0.530622635,0.517322239,0.524280784,0.530146043,0.527816717,0.527631609,0.380191623,0.237580819,0.375726605,0.215677432,0.313089641,0.525236856,0.432165689
0.449717851,0.527877197,0.267068134,0.494471506,0.228561389,0.52418165,0.279771549,0.373440255,0.346073512,0.14444244,0.524731802,0.384829073,0.503838478,0.316483237,0.019051929,0.39654184,0.501427707,0.509428458,0.388785096,0.522819783,0.473368825,0.33312837,0.530280985,0.244667972,0.086483797,0.509892971,0.402823978,0.390923936,0.527693922,0.263384628,0.371570482,0.215182938,0.242769131,0.51386009,0.442823389,0.525070858,0.508643832,0.308388689,0.418782935,0.41222722,0.250805239,0.48805793,0.389499536,0.294046645,0.499167325,0.308388689,0.335985372,0.479762089,0.276188617,0.218623356,0.396561523,0.362086351,0.256890292,0.469424527,0.28339349,0.182034664,0.378259094,0.203776302,0.226432138,0.354338335,0.14444244,0.239911686,0.314364741,0.457723421,0.337204656,0.528957396,0.207264446,0.27528227,0.392696016,0.14444244,0.238000613,0.319435087,0.275735602,0.213704006,0.393402223,0.133203877,0.243244301,0.312237911,0.234231754,0.310424776,0.391837824,0.432165689,0.388233213,0.399423698,0.440838505,0.460896602,0.463136448,0.479475428,0.530107254,0.530622635,0.470967209,0.511849115,0.518463079,0.519942634,0.512889743,0.493444666,0.522598126,0.526812749,0.53073707,0.517322239,0.317145913,0.530146043,0.226261454,0.527631609,0.483438206,0.530594703,0.375726605,0.529955436,0.50097505,0.530376226,0.220582743
0.449717851,0.527877197,0.267068134,0.494471506,0.460139857,0.430747969,0.279771549,0.373440255,0.335527092,0.14444244,0.458799327,0.384829073,0.503838478,0.316483237,0.019051929,0.486903792,0.313940041,0.489036952,0.528119659,0.365906949,0.473368825,0.33312837,0.530280985,0.244667972,0.086483797,0.509892971,0.192214008,0.528475796,0.447731935,0.263384628,0.524379121,0.42690134,0.452288183,0.482496144,0.528659351,0.525070858,0.508643832,0.308388689,0.53073707,0.530621377,0.250805239,0.525954577,0.528241362,0.294046645,0.50082259,0.498414361,0.335985372,0.515498355,0.478217587,0.218623356,0.529294987,0.362086351,0.256890292,0.469424527,0.28339349,0.182034664,0.378259094,0.203776302,0.437704019,0.519148315,0.14444244,0.44982984,0.501652556,0.525070858,0.337204656,0.441062207,0.207264446,0.27528227,0.392696016,0.14444244,0.238000613,0.319435087,0.275735602,0.213704006,0.393402223,0.133203877,0.452693227,0.500518436,0.438156098,0.481632862,0.492401148,0.511494989,0.482840895,0.497210252,0.499359506,0.512546481,0.507751468,0.508142539,0.529294987,0.530622635,0.528418306,0.511849115,0.518463079,0.530242941,0.528393895,0.515818385,0.522598126,0.43263529,0.446050994,0.517322239,0.524280784,0.343107637,0.52923294,0.527111203,0.457061645,0.515507139,0.53053631,0.529955436,0.313089641,0.525236856,0.220582743
0.449717851,0.421452427,0.267068134,0.494471506,0.290995896,0.246324125,0.279771549,0.373440255,0.335527092,0.14444244,0.458799327,0.384829073,0.495931297,0.316483237,0.019051929,0.486903792,0.501427707,0.509428458,0.528119659,0.365906949,0.518897814,0.33312837,0.530280985,0.244667972,0.086483797,0.518876772,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.482496144,0.442823389,0.457723421,0.490085703,0.308388689,0.418782935,0.41222722,0.250805239,0.525954577,0.528241362,0.294046645,0.50082259,0.498414361,0.335985372,0.515498355,0.478217587,0.218623356,0.529294987,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.437704019,0.519148315,0.14444244,0.44982984,0.501652556,0.525070858,0.337204656,0.441062207,0.207264446,0.477581786,0.528752092,0.14444244,0.448163986,0.504274438,0.275735602,0.425433795,0.528857425,0.133203877,0.452693227,0.500518436,0.529752086,0.530609901,0.530419627,0.511494989,0.482840895,0.497210252,0.499359506,0.520581438,0.507751468,0.508142539,0.530107254,0.530362412,0.528418306,0.511849115,0.518463079,0.530242941,0.528393895,0.515818385,0.522598126,0.52982279,0.530622635,0.528659351,0.530565257,0.530146043,0.375726605,0.354040425,0.530217098,0.388233213,0.466769484,0.521440735,0.313089641,0.525236856,0.220582743
0.527244946,0.421452427,0.267068134,0.226261454,0.390643656,0.354751203,0.279771549,0.373440255,0.522601244,0.14444244,0.458799327,0.384829073,0.503838478,0.316483237,0.019051929,0.507157812,0.313940041,0.509428458,0.528119659,0.365906949,0.518897814,0.33312837,0.406193907,0.244667972,0.086483797,0.518876772,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.482496144,0.442823389,0.457723421,0.490085703,0.308388689,0.418782935,0.41222722,0.250805239,0.525954577,0.528241362,0.294046645,0.50082259,0.498414361,0.335985372,0.515498355,0.478217587,0.218623356,0.529294987,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.437704019,0.519148315,0.14444244,0.44982984,0.501652556,0.525070858,0.337204656,0.441062207,0.207264446,0.477581786,0.528752092,0.14444244,0.448163986,0.504274438,0.275735602,0.425433795,0.528857425,0.133203877,0.452693227,0.500518436,0.529752086,0.530609901,0.530419627,0.528588542,0.530146043,0.497210252,0.499359506,0.520581438,0.52070669,0.519148315,0.529294987,0.427872071,0.530163469,0.511849115,0.518739726,0.530242941,0.528393895,0.515818385,0.522598126,0.52982279,0.446050994,0.517322239,0.524280784,0.530146043,0.527816717,0.527631609,0.457061645,0.515507139,0.53053631,0.521440735,0.313089641,0.364473478,0.220582743
0.527244946,0.421452427,0.267068134,0.494471506,0.166094063,0.317973775,0.279771549,0.373440255,0.346073512,0.14444244,0.458799327,0.527396453,0.495931297,0.316483237,0.019051929,0.226261454,0.501427707,0.489036952,0.388785096,0.365906949,0.518897814,0.33312837,0.406193907,0.244667972,0.086483797,0.509892971,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.482496144,0.442823389,0.457723421,0.490085703,0.308388689,0.418782935,0.41222722,0.250805239,0.524669353,0.389499536,0.489991644,0.50082259,0.308388689,0.512024815,0.515498355,0.276188617,0.218623356,0.396561523,0.521678791,0.256890292,0.520721853,0.28339349,0.182034664,0.378259094,0.203776302,0.226432138,0.354338335,0.14444244,0.239911686,0.314364741,0.525070858,0.337204656,0.441062207,0.207264446,0.27528227,0.392696016,0.14444244,0.238000613,0.319435087,0.275735602,0.213704006,0.393402223,0.133203877,0.243244301,0.312237911,0.481328048,0.478533764,0.530419627,0.429316797,0.464239407,0.463136448,0.526581208,0.512546481,0.52070669,0.414767562,0.174522565,0.530362412,0.528418306,0.424941545,0.435881262,0.519942634,0.512889743,0.515818385,0.522598126,0.43263529,0.53073707,0.481022107,0.439503723,0.343107637,0.375726605,0.527111203,0.272024086,0.515507139,0.375726605,0.521440735,0.313089641,0.364473478,0.220582743
0.527244946,0.086808873,0.267068134,0.369691655,0.312965856,0.317973775,0.279771549,0.373440255,0.335527092,0.343107637,0.524731802,0.527396453,0.495931297,0.316483237,0.019051929,0.39654184,0.313940041,0.489036952,0.388785096,0.365906949,0.473368825,0.33312837,0.406193907,0.244667972,0.086483797,0.354040425,0.192214008,0.528475796,0.447731935,0.263384628,0.524379121,0.215182938,0.242769131,0.482496144,0.528659351,0.457723421,0.490085703,0.308388689,0.53073707,0.530621377,0.250805239,0.524669353,0.528241362,0.294046645,0.50082259,0.498414361,0.335985372,0.515498355,0.276188617,0.218623356,0.396561523,0.362086351,0.463873003,0.520721853,0.28339349,0.182034664,0.378259094,0.203776302,0.226432138,0.354338335,0.14444244,0.239911686,0.314364741,0.457723421,0.512546481,0.441062207,0.207264446,0.27528227,0.392696016,0.14444244,0.238000613,0.319435087,0.275735602,0.213704006,0.393402223,0.133203877,0.243244301,0.312237911,0.481328048,0.478533764,0.453096943,0.429316797,0.464239407,0.528241362,0.526581208,0.520581438,0.433103411,0.414767562,0.530107254,0.530362412,0.528418306,0.424941545,0.435881262,0.519942634,0.512889743,0.515818385,0.522598126,0.526812749,0.53073707,0.481022107,0.439503723,0.343107637,0.375726605,0.354040425,0.457061645,0.515507139,0.466769484,0.521440735,0.313089641,0.525236856,0.220582743
0.449717851,0.421452427,0.267068134,0.369691655,0.290995896,0.317973775,0.279771549,0.373440255,0.346073512,0.14444244,0.458799327,0.384829073,0.503838478,0.316483237,0.019051929,0.486903792,0.313940041,0.509428458,0.528119659,0.365906949,0.473368825,0.33312837,0.530280985,0.244667972,0.086483797,0.518876772,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.482496144,0.442823389,0.457723421,0.490085703,0.308388689,0.418782935,0.41222722,0.250805239,0.525954577,0.528241362,0.294046645,0.50082259,0.498414361,0.335985372,0.515498355,0.478217587,0.218623356,0.529294987,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.437704019,0.519148315,0.14444244,0.44982984,0.501652556,0.525070858,0.337204656,0.441062207,0.207264446,0.477581786,0.528752092,0.14444244,0.448163986,0.504274438,0.275735602,0.425433795,0.528857425,0.133203877,0.452693227,0.500518436,0.529752086,0.481632862,0.492401148,0.511494989,0.482840895,0.497210252,0.499359506,0.512546481,0.507751468,0.508142539,0.530107254,0.530362412,0.528418306,0.446050994,0.518463079,0.530242941,0.528393895,0.515818385,0.522598126,0.43263529,0.53073707,0.528659351,0.530565257,0.530146043,0.375726605,0.527111203,0.530217098,0.515507139,0.53053631,0.521440735,0.313089641,0.364473478,0.220582743
0.527244946,0.421452427,0.267068134,0.226261454,0.256887723,0.430747969,0.279771549,0.373440255,0.346073512,0.14444244,0.458799327,0.527396453,0.495931297,0.316483237,0.019051929,0.507157812,0.501427707,0.509428458,0.528119659,0.522819783,0.518897814,0.33312837,0.530280985,0.244667972,0.086483797,0.518876772,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.482496144,0.442823389,0.457723421,0.490085703,0.308388689,0.418782935,0.41222722,0.250805239,0.524669353,0.389499536,0.489991644,0.50082259,0.308388689,0.512024815,0.515498355,0.276188617,0.430272412,0.529294987,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.437704019,0.519148315,0.14444244,0.239911686,0.314364741,0.525070858,0.337204656,0.441062207,0.207264446,0.477581786,0.528752092,0.14444244,0.448163986,0.504274438,0.275735602,0.213704006,0.393402223,0.133203877,0.243244301,0.312237911,0.421452427,0.325305005,0.299117456,0.238688507,0.317973775,0.463136448,0.448582485,0.245245782,0.433103411,0.414767562,0.529294987,0.530622635,0.530163469,0.511849115,0.518739726,0.477581786,0.262024765,0.515818385,0.522598126,0.526812749,0.530622635,0.528659351,0.530565257,0.530146043,0.375726605,0.354040425,0.530217098,0.388233213,0.466769484,0.521440735,0.50097505,0.268067347,0.220582743
0.449717851,0.527877197,0.267068134,0.494471506,0.460139857,0.467835328,0.279771549,0.52485887,0.346073512,0.14444244,0.524731802,0.527396453,0.495931297,0.316483237,0.019051929,0.486903792,0.313940041,0.489036952,0.388785096,0.365906949,0.518897814,0.33312837,0.406193907,0.244667972,0.086483797,0.31879895,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.51386009,0.528659351,0.525070858,0.508643832,0.498414361,0.53073707,0.530621377,0.250805239,0.48805793,0.389499536,0.294046645,0.499167325,0.308388689,0.335985372,0.479762089,0.276188617,0.218623356,0.396561523,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.226432138,0.354338335,0.14444244,0.239911686,0.314364741,0.525070858,0.337204656,0.441062207,0.207264446,0.27528227,0.392696016,0.14444244,0.238000613,0.319435087,0.275735602,0.213704006,0.393402223,0.133203877,0.243244301,0.312237911,0.481328048,0.478533764,0.530419627,0.429316797,0.464239407,0.497210252,0.499359506,0.520581438,0.52070669,0.508142539,0.529294987,0.530622635,0.530163469,0.446050994,0.518463079,0.530242941,0.528393895,0.249534799,0.222776611,0.326905457,0.530622635,0.517322239,0.317145913,0.283564752,0.226261454,0.527631609,0.483438206,0.429795355,0.473335893,0.215677432,0.50097505,0.530376226,0.220582743
0.527244946,0.527877197,0.267068134,0.369691655,0.256887723,0.430747969,0.233106627,0.373440255,0.346073512,0.14444244,0.524731802,0.384829073,0.495931297,0.502762072,0.019051929,0.39654184,0.501427707,0.509428458,0.388785096,0.365906949,0.473368825,0.33312837,0.530280985,0.244667972,0.086483797,0.31879895,0.192214008,0.390923936,0.447731935,0.263384628,0.371570482,0.215182938,0.242769131,0.482496144,0.442823389,0.457723421,0.490085703,0.308388689,0.418782935,0.41222722,0.250805239,0.48805793,0.389499536,0.489991644,0.50082259,0.498414361,0.335985372,0.515498355,0.478217587,0.218623356,0.529294987,0.521678791,0.256890292,0.520721853,0.483140107,0.182034664,0.526013901,0.203776302,0.437704019,0.519148315,0.14444244,0.239911686,0.314364741,0.525070858,0.337204656,0.441062207,0.207264446,0.477581786,0.528752092,0.14444244,0.448163986,0.504274438,0.275735602,0.425433795,0.528857425,0.133203877,0.452693227,0.500518436,0.481328048,0.478533764,0.530419627,0.528588542,0.464239407,0.528241362,0.448582485,0.433570056,0.433103411,0.414767562,0.530107254,0.530362412,0.528418306,0.345335537,0.435881262,0.519942634,0.512889743,0.515818385,0.522598126,0.526812749,0.53073707,0.164664231,0.250596996,0.518298538,0.103735145,0.354040425,0.380191623,0.237580819,0.375726605,0.215677432,0.313089641,0.530376226,0.432165689
